sample_id,fold,target,prediction,survey_year,sensor
madagascar_1997_144,1,9.6917305,19.531116,1997,landsat
madagascar_1997_155,1,11.082258,17.57817,1997,landsat
madagascar_1997_156,1,10.194975,18.899576,1997,landsat
madagascar_1997_160,1,37.12065,14.981856,1997,landsat
madagascar_1997_167,1,17.184927,19.92691,1997,landsat
madagascar_1997_180,1,11.093933,15.843392,1997,landsat
madagascar_1997_191,1,10.685466,18.157923,1997,landsat
madagascar_1997_194,1,10.838844,16.79443,1997,landsat
madagascar_1997_197,1,29.144558,35.008095,1997,landsat
madagascar_1997_201,1,9.358067,18.779768,1997,landsat
madagascar_1997_202,1,27.021807,35.79171,1997,landsat
madagascar_1997_208,1,10.905631,24.872566,1997,landsat
madagascar_1997_209,1,9.619255,16.195534,1997,landsat
madagascar_1997_217,1,14.980773,15.907354,1997,landsat
madagascar_1997_218,1,11.250106,18.93388,1997,landsat
madagascar_1997_222,1,14.058184,15.928883,1997,landsat
madagascar_1997_229,1,10.736464,18.280138,1997,landsat
madagascar_1997_231,1,9.465595,30.46156,1997,landsat
madagascar_1997_232,1,8.973202,13.971899,1997,landsat
madagascar_1997_233,1,8.69015,14.39352,1997,landsat
madagascar_1997_235,1,30.817533,24.355392,1997,landsat
madagascar_1997_236,1,30.318666,27.214045,1997,landsat
madagascar_1997_240,1,28.317793,25.46354,1997,landsat
madagascar_1997_249,1,12.936699,17.660229,1997,landsat
madagascar_1997_259,1,10.300649,15.307215,1997,landsat
madagascar_1997_261,1,11.782573,18.056774,1997,landsat
madagascar_1997_264,1,12.38861,16.174145,1997,landsat
madagascar_1997_267,1,16.810627,19.926178,1997,landsat
madagascar_2008_7,1,39.29035,49.632103,2008,landsat
madagascar_2008_9,1,74.11128,55.33027,2008,landsat
madagascar_2008_10,1,69.028145,51.575344,2008,landsat
madagascar_2008_12,1,58.4626,55.673073,2008,landsat
madagascar_2008_15,1,47.748905,56.090385,2008,landsat
madagascar_2008_16,1,40.425938,52.509125,2008,landsat
madagascar_2008_28,1,34.27834,45.564835,2008,landsat
madagascar_2008_35,1,41.546246,49.265938,2008,landsat
madagascar_2008_42,1,48.487843,56.706963,2008,landsat
madagascar_2008_49,1,49.753643,42.39226,2008,landsat
madagascar_2008_63,1,15.825557,18.564537,2008,landsat
madagascar_2008_64,1,15.297292,20.892193,2008,landsat
madagascar_2009_69,1,21.498034,18.23138,2009,landsat
madagascar_2008_72,1,37.73522,38.04482,2008,landsat
madagascar_2009_76,1,26.70871,28.006187,2009,landsat
madagascar_2009_78,1,53.14486,39.947727,2009,landsat
madagascar_2009_85,1,14.268592,18.261763,2009,landsat
madagascar_2009_88,1,12.348923,13.917031,2009,landsat
madagascar_2009_94,1,11.015336,19.700958,2009,landsat
madagascar_2009_95,1,12.50093,15.62427,2009,landsat
madagascar_2009_98,1,19.973457,14.356111,2009,landsat
madagascar_2009_100,1,30.111887,20.035746,2009,landsat
madagascar_2008_102,1,24.25532,28.52742,2008,landsat
madagascar_2008_104,1,20.315178,14.243205,2008,landsat
madagascar_2008_105,1,14.8181095,19.408596,2008,landsat
madagascar_2008_109,1,15.269073,16.351547,2008,landsat
madagascar_2008_133,1,12.112241,15.117646,2008,landsat
madagascar_2008_157,1,46.533287,35.632767,2008,landsat
madagascar_2009_179,1,3.4682825,15.685008,2009,landsat
madagascar_2009_185,1,13.60444,21.111591,2009,landsat
madagascar_2009_193,1,17.125942,20.793043,2009,landsat
madagascar_2009_205,1,14.115751,16.865679,2009,landsat
madagascar_2009_211,1,15.282515,16.335331,2009,landsat
madagascar_2009_212,1,15.569781,17.290619,2009,landsat
madagascar_2009_214,1,42.643623,34.92968,2009,landsat
madagascar_2008_222,1,10.511523,16.910046,2008,landsat
madagascar_2009_225,1,16.128538,16.525223,2009,landsat
madagascar_2009_234,1,19.226727,18.196064,2009,landsat
madagascar_2009_237,1,22.173178,18.191801,2009,landsat
madagascar_2009_239,1,19.892317,19.121845,2009,landsat
madagascar_2009_247,1,17.939785,15.79374,2009,landsat
madagascar_2009_252,1,21.897997,27.526999,2009,landsat
madagascar_2009_257,1,19.691708,17.167017,2009,landsat
madagascar_2009_259,1,20.416302,16.622772,2009,landsat
madagascar_2009_261,1,23.82896,18.059185,2009,landsat
madagascar_2009_274,1,18.204332,15.167023,2009,landsat
madagascar_2009_277,1,53.92482,43.194843,2009,landsat
madagascar_2009_279,1,38.990025,35.20481,2009,landsat
madagascar_2009_284,1,14.231597,14.76225,2009,landsat
madagascar_2009_286,1,16.056456,15.778175,2009,landsat
madagascar_2009_288,1,15.789873,18.700336,2009,landsat
madagascar_2009_293,1,16.195063,17.42183,2009,landsat
madagascar_2009_300,1,13.239382,18.28667,2009,landsat
madagascar_2009_317,1,14.392113,18.620068,2009,landsat
madagascar_2009_318,1,16.380953,17.622683,2009,landsat
madagascar_2009_326,1,20.984331,23.805836,2009,landsat
madagascar_2009_350,1,17.67774,17.378689,2009,landsat
madagascar_2008_359,1,13.419286,15.889113,2008,landsat
madagascar_2009_383,1,18.976469,18.68432,2009,landsat
madagascar_2009_385,1,20.641394,16.65482,2009,landsat
madagascar_2009_391,1,22.605415,17.574081,2009,landsat
madagascar_2009_393,1,43.668137,33.32804,2009,landsat
madagascar_2009_394,1,18.70553,18.74861,2009,landsat
madagascar_2008_396,1,19.085896,18.08876,2008,landsat
madagascar_2009_428,1,17.694988,17.304436,2009,landsat
madagascar_2009_430,1,14.231312,14.87777,2009,landsat
madagascar_2009_436,1,6.637139,15.7676115,2009,landsat
madagascar_2009_439,1,9.713402,47.208855,2009,landsat
madagascar_2009_440,1,40.84858,32.433983,2009,landsat
madagascar_2009_446,1,16.947403,17.933569,2009,landsat
madagascar_2008_459,1,17.552608,13.889778,2008,landsat
madagascar_2009_461,1,18.972546,19.297249,2009,landsat
madagascar_2009_463,1,18.302614,18.175808,2009,landsat
madagascar_2009_464,1,18.416876,16.144737,2009,landsat
madagascar_2009_467,1,14.756235,21.514824,2009,landsat
madagascar_2009_472,1,17.248835,24.538603,2009,landsat
madagascar_2009_475,1,15.434073,17.90292,2009,landsat
madagascar_2009_477,1,14.320721,17.981045,2009,landsat
madagascar_2009_488,1,20.47821,16.730946,2009,landsat
madagascar_2009_496,1,16.671627,17.920834,2009,landsat
madagascar_2009_499,1,16.37479,35.815643,2009,landsat
madagascar_2009_510,1,17.130175,16.214134,2009,landsat
madagascar_2009_529,1,51.491943,40.311493,2009,landsat
madagascar_2009_542,1,27.222694,20.324009,2009,landsat
madagascar_2009_544,1,14.085706,13.091824,2009,landsat
madagascar_2009_547,1,23.551083,17.889423,2009,landsat
madagascar_2009_548,1,17.432137,17.440948,2009,landsat
madagascar_2009_557,1,20.870695,35.17172,2009,landsat
madagascar_2009_558,1,42.550392,49.164917,2009,landsat
madagascar_2009_562,1,14.516119,19.509668,2009,landsat
madagascar_2009_566,1,15.494014,17.520485,2009,landsat
madagascar_2009_569,1,23.242907,19.931587,2009,landsat
madagascar_2009_570,1,36.485485,32.380424,2009,landsat
madagascar_2009_574,1,15.865362,18.655968,2009,landsat
madagascar_2009_577,1,28.624062,20.44392,2009,landsat
madagascar_2008_592,1,22.650501,20.050495,2008,landsat
madagascar_2008_594,1,19.038263,17.923683,2008,landsat
madagascar_2009_596,1,12.951939,15.821394,2009,landsat
madagascar_2009_598,1,10.589585,18.66239,2009,landsat
madagascar_2011_3,1,59.72494,43.51161,2011,landsat
madagascar_2011_6,1,50.84073,21.602182,2011,landsat
madagascar_2011_9,1,34.632908,16.359333,2011,landsat
madagascar_2011_11,1,17.884802,15.971427,2011,landsat
madagascar_2011_14,1,20.558275,42.98741,2011,landsat
madagascar_2011_17,1,30.810316,21.801468,2011,landsat
madagascar_2011_28,1,22.813377,20.411999,2011,landsat
madagascar_2011_32,1,47.201176,45.21657,2011,landsat
madagascar_2011_43,1,36.877857,35.955418,2011,landsat
madagascar_2011_52,1,13.64126,34.279938,2011,landsat
madagascar_2011_54,1,38.59567,17.83768,2011,landsat
madagascar_2011_58,1,17.250664,18.438833,2011,landsat
madagascar_2011_66,1,18.028122,18.649124,2011,landsat
madagascar_2011_71,1,22.951317,19.116768,2011,landsat
madagascar_2011_74,1,12.186563,19.23965,2011,landsat
madagascar_2011_91,1,8.666354,37.259686,2011,landsat
madagascar_2011_97,1,62.70062,21.55648,2011,landsat
madagascar_2011_100,1,69.93314,36.22315,2011,landsat
madagascar_2011_104,1,15.440801,17.967478,2011,landsat
madagascar_2011_110,1,25.693115,37.37125,2011,landsat
madagascar_2011_112,1,34.579292,19.808933,2011,landsat
madagascar_2011_119,1,22.912325,20.857708,2011,landsat
madagascar_2011_125,1,27.644352,18.220364,2011,landsat
madagascar_2011_130,1,79.789986,21.328957,2011,landsat
madagascar_2011_134,1,32.48013,19.584723,2011,landsat
madagascar_2011_137,1,18.143791,21.282543,2011,landsat
madagascar_2011_140,1,14.316186,31.655529,2011,landsat
madagascar_2011_143,1,56.17504,20.671707,2011,landsat
madagascar_2011_151,1,14.31011,19.349955,2011,landsat
madagascar_2011_163,1,11.442224,30.025154,2011,landsat
madagascar_2011_166,1,8.747266,47.01765,2011,landsat
madagascar_2011_167,1,7.15844,41.077885,2011,landsat
madagascar_2011_183,1,13.237922,16.966547,2011,landsat
madagascar_2011_185,1,11.102487,47.40841,2011,landsat
madagascar_2011_190,1,18.968782,33.354877,2011,landsat
madagascar_2011_195,1,11.164444,29.746403,2011,landsat
madagascar_2011_202,1,10.858054,17.29519,2011,landsat
madagascar_2011_204,1,38.695473,30.208237,2011,landsat
madagascar_2011_207,1,15.692385,17.481068,2011,landsat
madagascar_2011_209,1,9.289411,17.51762,2011,landsat
madagascar_2011_212,1,13.0386915,18.360844,2011,landsat
madagascar_2011_219,1,14.727904,19.950264,2011,landsat
madagascar_2011_225,1,11.396851,18.225279,2011,landsat
madagascar_2011_231,1,16.568352,41.50666,2011,landsat
madagascar_2011_236,1,11.336978,31.375608,2011,landsat
madagascar_2011_243,1,49.275196,34.268417,2011,landsat
madagascar_2011_249,1,62.055984,23.828754,2011,landsat
madagascar_2011_252,1,47.528652,20.055943,2011,landsat
madagascar_2011_257,1,40.931454,18.27024,2011,landsat
madagascar_2011_262,1,38.70666,17.517654,2011,landsat
madagascar_2011_265,1,21.243465,17.233738,2011,landsat
madagascar_2013_1,1,52.33229,45.169754,2013,landsat
madagascar_2013_6,1,44.198105,35.09776,2013,landsat
madagascar_2013_7,1,53.09215,45.810112,2013,landsat
madagascar_2013_13,1,27.633635,24.853846,2013,landsat
madagascar_2013_19,1,23.766567,22.344038,2013,landsat
madagascar_2013_22,1,32.361633,34.3495,2013,landsat
madagascar_2013_25,1,28.073717,30.711956,2013,landsat
madagascar_2013_32,1,20.368301,20.364597,2013,landsat
madagascar_2013_35,1,38.80164,26.475029,2013,landsat
madagascar_2013_44,1,24.015173,31.900648,2013,landsat
madagascar_2013_50,1,39.012726,32.677757,2013,landsat
madagascar_2013_54,1,52.0743,20.099989,2013,landsat
madagascar_2013_55,1,18.899164,19.675238,2013,landsat
madagascar_2013_60,1,20.538717,17.438635,2013,landsat
madagascar_2013_61,1,14.41776,22.838955,2013,landsat
madagascar_2013_68,1,53.127632,40.264908,2013,landsat
madagascar_2013_75,1,20.223106,18.360798,2013,landsat
madagascar_2013_80,1,11.113808,18.089693,2013,landsat
madagascar_2013_83,1,18.53147,25.38786,2013,landsat
madagascar_2013_95,1,13.910253,17.670055,2013,landsat
madagascar_2013_100,1,16.498335,17.12125,2013,landsat
madagascar_2013_106,1,54.239105,42.445084,2013,landsat
madagascar_2013_109,1,69.69404,52.730453,2013,landsat
madagascar_2013_111,1,13.699299,15.92423,2013,landsat
madagascar_2013_115,1,16.853983,31.210682,2013,landsat
madagascar_2013_118,1,38.567608,33.452175,2013,landsat
madagascar_2013_123,1,19.198875,18.722492,2013,landsat
madagascar_2013_127,1,27.694168,20.37661,2013,landsat
madagascar_2013_132,1,17.79068,17.290173,2013,landsat
madagascar_2013_133,1,12.536433,20.543167,2013,landsat
madagascar_2013_134,1,47.927628,33.927696,2013,landsat
madagascar_2013_135,1,27.530493,43.162502,2013,landsat
madagascar_2013_138,1,30.240986,19.24062,2013,landsat
madagascar_2013_144,1,54.256874,43.71892,2013,landsat
madagascar_2013_147,1,15.8328,28.378338,2013,landsat
madagascar_2013_156,1,11.510259,24.728348,2013,landsat
madagascar_2013_159,1,14.42783,18.302305,2013,landsat
madagascar_2013_167,1,15.407222,16.339567,2013,landsat
madagascar_2013_187,1,8.542847,19.728,2013,landsat
madagascar_2013_190,1,16.64935,18.372442,2013,landsat
madagascar_2013_193,1,13.162583,20.07116,2013,landsat
madagascar_2013_196,1,6.5804014,19.244349,2013,landsat
madagascar_2013_203,1,11.742688,14.883178,2013,landsat
madagascar_2013_208,1,6.3118687,22.971504,2013,landsat
madagascar_2013_215,1,10.510787,17.689398,2013,landsat
madagascar_2013_217,1,24.412668,21.342606,2013,landsat
madagascar_2013_219,1,12.805228,18.139666,2013,landsat
madagascar_2013_227,1,12.582451,20.166378,2013,landsat
madagascar_2013_228,1,11.565536,17.391678,2013,landsat
madagascar_2013_234,1,11.064339,17.530497,2013,landsat
madagascar_2013_256,1,48.821102,40.5465,2013,landsat
madagascar_2013_260,1,17.78215,16.058498,2013,landsat
madagascar_2013_262,1,16.263403,16.856491,2013,landsat
madagascar_2013_265,1,36.059155,51.131577,2013,landsat
madagascar_2013_273,1,34.033234,44.82888,2013,landsat
madagascar_2013_275,1,50.91917,50.569695,2013,landsat
madagascar_2013_278,1,21.140951,20.80095,2013,landsat
madagascar_2013_280,1,20.296707,18.466278,2013,landsat
madagascar_2016_3,1,26.629763,20.111961,2016,landsat
madagascar_2016_4,1,38.559116,32.400726,2016,landsat
madagascar_2016_6,1,24.138348,20.073494,2016,landsat
madagascar_2016_12,1,56.34552,46.71428,2016,landsat
madagascar_2016_13,1,50.601295,48.15143,2016,landsat
madagascar_2016_21,1,11.655533,20.41361,2016,landsat
madagascar_2016_41,1,11.36739,20.488037,2016,landsat
madagascar_2016_47,1,15.590602,18.001495,2016,landsat
madagascar_2016_49,1,47.638702,44.78582,2016,landsat
madagascar_2016_53,1,25.832119,31.73579,2016,landsat
madagascar_2016_66,1,9.777501,21.203949,2016,landsat
madagascar_2016_80,1,28.981997,23.698898,2016,landsat
madagascar_2016_85,1,25.804087,46.79049,2016,landsat
madagascar_2016_93,1,21.262842,20.108437,2016,landsat
madagascar_2016_96,1,18.223349,19.034012,2016,landsat
madagascar_2016_101,1,12.156619,16.95496,2016,landsat
madagascar_2016_114,1,13.508641,17.37793,2016,landsat
madagascar_2016_122,1,28.631758,19.353191,2016,landsat
madagascar_2016_136,1,10.058758,22.765581,2016,landsat
madagascar_2016_154,1,16.475534,17.974949,2016,landsat
madagascar_2016_160,1,24.411524,19.307003,2016,landsat
madagascar_2016_182,1,15.9032,18.76103,2016,landsat
madagascar_2016_188,1,15.121799,17.22726,2016,landsat
madagascar_2016_193,1,47.69101,33.592236,2016,landsat
madagascar_2016_196,1,21.511143,19.953743,2016,landsat
madagascar_2016_200,1,22.981186,30.072273,2016,landsat
madagascar_2016_205,1,14.32601,17.553871,2016,landsat
madagascar_2016_208,1,10.346833,16.509096,2016,landsat
madagascar_2016_218,1,11.15947,19.960415,2016,landsat
madagascar_2016_227,1,48.192783,42.913147,2016,landsat
madagascar_2016_253,1,29.40143,19.52161,2016,landsat
madagascar_2016_267,1,10.993979,12.584701,2016,landsat
madagascar_2016_280,1,6.1281233,18.227133,2016,landsat
madagascar_2016_285,1,8.849128,20.786705,2016,landsat
madagascar_2016_289,1,17.914555,18.752996,2016,landsat
madagascar_2016_290,1,9.340713,15.998185,2016,landsat
madagascar_2016_294,1,11.92302,18.59972,2016,landsat
madagascar_2016_299,1,13.963344,17.954193,2016,landsat
madagascar_2016_300,1,16.284803,15.940374,2016,landsat
madagascar_2016_303,1,12.735933,25.773808,2016,landsat
madagascar_2016_304,1,10.310664,18.197124,2016,landsat
madagascar_2016_318,1,31.351212,38.14489,2016,landsat
madagascar_2016_327,1,15.067912,14.564536,2016,landsat
madagascar_2016_328,1,40.27664,20.86364,2016,landsat
madagascar_2016_329,1,14.886586,18.841667,2016,landsat
madagascar_2016_338,1,26.721834,27.442219,2016,landsat
madagascar_2016_339,1,15.431985,17.46772,2016,landsat
madagascar_2016_343,1,8.694087,20.310728,2016,landsat
madagascar_2016_352,1,16.045483,20.15815,2016,landsat
madagascar_2016_358,1,17.061056,15.25796,2016,landsat
madagascar_2016_360,1,21.387163,33.249435,2016,landsat
madagascar_2016_364,1,36.976593,34.17711,2016,landsat
madagascar_2016_367,1,24.111109,18.275124,2016,landsat
madagascar_2016_370,1,30.007982,17.939754,2016,landsat
madagascar_2016_371,1,26.392212,17.388004,2016,landsat
madagascar_2016_372,1,14.376191,18.728922,2016,landsat
madagascar_2021_9,1,48.926304,60.5094,2021,landsat
madagascar_2021_20,1,69.85837,53.078773,2021,landsat
madagascar_2021_28,1,52.222507,50.97682,2021,landsat
madagascar_2021_31,1,43.945747,55.32655,2021,landsat
madagascar_2021_34,1,61.65641,51.875507,2021,landsat
madagascar_2021_37,1,53.08388,57.531807,2021,landsat
madagascar_2021_40,1,54.970047,60.16792,2021,landsat
madagascar_2021_41,1,51.547398,59.736343,2021,landsat
madagascar_2021_45,1,50.28547,44.506138,2021,landsat
madagascar_2021_48,1,27.318413,18.811026,2021,landsat
madagascar_2021_49,1,29.527473,20.170391,2021,landsat
madagascar_2021_50,1,30.233597,18.61821,2021,landsat
madagascar_2021_52,1,22.158741,20.302753,2021,landsat
madagascar_2021_55,1,30.547174,19.988745,2021,landsat
madagascar_2021_59,1,24.787762,19.99569,2021,landsat
madagascar_2021_68,1,47.522743,48.013855,2021,landsat
madagascar_2021_72,1,32.166313,19.762552,2021,landsat
madagascar_2021_74,1,51.59729,21.315342,2021,landsat
madagascar_2021_77,1,63.807827,49.706577,2021,landsat
madagascar_2021_82,1,34.218052,17.160564,2021,landsat
madagascar_2021_85,1,22.89448,19.422813,2021,landsat
madagascar_2021_87,1,21.15415,16.60334,2021,landsat
madagascar_2021_90,1,30.622755,18.443241,2021,landsat
madagascar_2021_95,1,19.215668,21.653557,2021,landsat
madagascar_2021_96,1,15.130164,21.078701,2021,landsat
madagascar_2021_101,1,25.508142,19.520351,2021,landsat
madagascar_2021_102,1,17.89285,24.559322,2021,landsat
madagascar_2021_104,1,19.184113,19.618189,2021,landsat
madagascar_2021_110,1,29.825665,20.337582,2021,landsat
madagascar_2021_113,1,22.066324,20.255146,2021,landsat
madagascar_2021_114,1,46.644512,32.781815,2021,landsat
madagascar_2021_119,1,43.42148,29.500504,2021,landsat
madagascar_2021_122,1,21.652653,19.797722,2021,landsat
madagascar_2021_125,1,48.97607,17.886776,2021,landsat
madagascar_2021_126,1,25.26411,18.72209,2021,landsat
madagascar_2021_130,1,21.857033,17.67847,2021,landsat
madagascar_2021_131,1,15.892617,20.782406,2021,landsat
madagascar_2021_132,1,25.062922,22.064367,2021,landsat
madagascar_2021_144,1,20.342733,18.751991,2021,landsat
madagascar_2021_149,1,20.428656,20.005657,2021,landsat
madagascar_2021_155,1,23.41724,18.214657,2021,landsat
madagascar_2021_163,1,42.971363,42.09659,2021,landsat
madagascar_2021_167,1,19.000713,19.144201,2021,landsat
madagascar_2021_175,1,24.419561,17.311014,2021,landsat
madagascar_2021_180,1,26.792452,32.896835,2021,landsat
madagascar_2021_184,1,18.515858,18.779488,2021,landsat
madagascar_2021_197,1,12.416947,18.917233,2021,landsat
madagascar_2021_204,1,45.424446,18.998272,2021,landsat
madagascar_2021_215,1,25.956654,17.294785,2021,landsat
madagascar_2021_222,1,17.963417,18.791824,2021,landsat
madagascar_2021_235,1,13.954658,19.171358,2021,landsat
madagascar_2021_237,1,34.64385,19.503998,2021,landsat
madagascar_2021_241,1,19.278996,17.353008,2021,landsat
madagascar_2021_249,1,15.068873,20.74988,2021,landsat
madagascar_2021_250,1,15.288073,18.677956,2021,landsat
madagascar_2021_257,1,19.744335,19.692879,2021,landsat
madagascar_2021_267,1,29.050934,18.19503,2021,landsat
madagascar_2021_272,1,12.552155,17.37775,2021,landsat
madagascar_2021_274,1,15.662701,17.565247,2021,landsat
madagascar_2021_275,1,17.024595,18.350986,2021,landsat
madagascar_2021_281,1,12.990355,15.768749,2021,landsat
madagascar_2021_283,1,14.03344,15.630773,2021,landsat
madagascar_2021_290,1,11.578503,20.3018,2021,landsat
madagascar_2021_298,1,46.827534,47.86606,2021,landsat
madagascar_2021_310,1,15.858147,19.449402,2021,landsat
madagascar_2021_312,1,18.601622,24.05949,2021,landsat
madagascar_2021_318,1,17.884274,16.680647,2021,landsat
madagascar_2021_322,1,32.249493,17.611282,2021,landsat
madagascar_2021_331,1,26.411982,19.75866,2021,landsat
madagascar_2021_336,1,23.391388,19.521862,2021,landsat
madagascar_2021_337,1,43.291836,21.206156,2021,landsat
madagascar_2021_348,1,64.79759,45.593735,2021,landsat
madagascar_2021_349,1,29.727425,27.265678,2021,landsat
madagascar_2021_353,1,11.068855,20.676962,2021,landsat
madagascar_2021_358,1,44.66378,31.43373,2021,landsat
madagascar_2021_360,1,31.727701,20.745113,2021,landsat
madagascar_2021_364,1,35.304073,19.008213,2021,landsat
madagascar_2021_365,1,22.842749,17.77554,2021,landsat
madagascar_2021_368,1,29.093287,20.939741,2021,landsat
madagascar_2021_369,1,41.859882,20.045181,2021,landsat
madagascar_2021_370,1,41.346806,17.566353,2021,landsat
madagascar_2021_372,1,12.465895,18.03984,2021,landsat
madagascar_2021_375,1,58.261883,44.73669,2021,landsat
madagascar_2021_376,1,54.238953,45.82975,2021,landsat
madagascar_2021_388,1,39.582447,29.331615,2021,landsat
madagascar_2021_390,1,18.085228,13.662688,2021,landsat
madagascar_2021_396,1,33.206497,22.929937,2021,landsat
madagascar_2021_403,1,12.19602,17.286093,2021,landsat
madagascar_2021_404,1,15.682943,22.280556,2021,landsat
madagascar_2021_407,1,18.900593,17.460428,2021,landsat
madagascar_2021_410,1,27.110138,18.691174,2021,landsat
madagascar_2021_423,1,32.46226,34.27391,2021,landsat
madagascar_2021_429,1,27.019697,32.55863,2021,landsat
madagascar_2021_430,1,54.330513,35.23201,2021,landsat
madagascar_2021_434,1,18.545837,20.403013,2021,landsat
madagascar_2021_440,1,13.975021,20.779217,2021,landsat
madagascar_2021_450,1,21.644798,20.344748,2021,landsat
madagascar_2021_462,1,14.55585,14.084469,2021,landsat
madagascar_2021_467,1,17.137165,13.375887,2021,landsat
madagascar_2021_472,1,17.658562,17.1998,2021,landsat
madagascar_2021_481,1,10.692258,15.712694,2021,landsat
madagascar_2021_489,1,20.804602,24.030884,2021,landsat
madagascar_2021_491,1,25.638737,19.94612,2021,landsat
madagascar_2021_496,1,19.93196,20.299612,2021,landsat
madagascar_2021_498,1,20.02043,16.142061,2021,landsat
madagascar_2021_510,1,34.868248,18.781734,2021,landsat
madagascar_2021_511,1,16.443342,18.193333,2021,landsat
madagascar_2021_515,1,13.371707,18.276207,2021,landsat
madagascar_2021_517,1,10.407816,20.336472,2021,landsat
madagascar_2021_521,1,10.840218,18.94078,2021,landsat
madagascar_2021_522,1,14.660092,18.928814,2021,landsat
madagascar_2021_530,1,13.723109,20.882547,2021,landsat
madagascar_2021_535,1,13.657806,21.626823,2021,landsat
madagascar_2021_542,1,51.43271,43.11171,2021,landsat
madagascar_2021_547,1,15.524625,26.406487,2021,landsat
madagascar_2021_554,1,16.603006,19.433693,2021,landsat
madagascar_2021_557,1,20.025244,18.370575,2021,landsat
madagascar_2021_560,1,11.703371,17.149494,2021,landsat
madagascar_2021_563,1,21.341003,25.272806,2021,landsat
madagascar_2021_568,1,47.269768,35.428047,2021,landsat
madagascar_2021_581,1,21.347336,14.884128,2021,landsat
madagascar_2021_583,1,25.587048,15.159382,2021,landsat
madagascar_2021_586,1,18.400116,16.162912,2021,landsat
madagascar_2021_590,1,16.30791,19.497732,2021,landsat
madagascar_2021_595,1,55.28539,45.938858,2021,landsat
madagascar_2021_596,1,45.819668,45.41774,2021,landsat
madagascar_2021_602,1,28.423986,26.919563,2021,landsat
madagascar_2021_608,1,36.5459,16.732403,2021,landsat
madagascar_2021_617,1,46.67422,43.02259,2021,landsat
madagascar_2021_621,1,25.153517,20.46751,2021,landsat
madagascar_2021_623,1,23.858173,16.951694,2021,landsat
madagascar_2021_625,1,22.921875,25.83091,2021,landsat
madagascar_2021_633,1,40.322758,20.197252,2021,landsat
madagascar_2021_636,1,18.617064,18.330338,2021,landsat
madagascar_2021_638,1,19.842882,20.332603,2021,landsat
madagascar_2021_639,1,16.423841,18.72684,2021,landsat
madagascar_2021_643,1,29.838213,18.618849,2021,landsat
madagascar_2021_650,1,20.04946,20.513287,2021,landsat
madagascar_2021_655,1,31.452488,20.663597,2021,landsat
madagascar_2021_657,1,19.75329,18.796446,2021,landsat
madagascar_1997_2,2,25.333185,32.703377,1997,landsat
madagascar_1997_4,2,36.482098,34.970524,1997,landsat
madagascar_1997_9,2,25.04087,40.406082,1997,landsat
madagascar_1997_16,2,28.525866,35.379898,1997,landsat
madagascar_1997_19,2,30.632593,31.807856,1997,landsat
madagascar_1997_23,2,40.291985,10.107694,1997,landsat
madagascar_1997_36,2,43.951,32.395123,1997,landsat
madagascar_1997_38,2,37.286,38.855507,1997,landsat
madagascar_1997_39,2,26.15196,34.95027,1997,landsat
madagascar_1997_42,2,61.00697,44.596,1997,landsat
madagascar_1997_46,2,49.121727,40.87326,1997,landsat
madagascar_1997_54,2,21.64883,15.488203,1997,landsat
madagascar_1997_62,2,12.277397,19.116915,1997,landsat
madagascar_1997_65,2,16.825748,15.42222,1997,landsat
madagascar_1997_66,2,9.26924,15.375997,1997,landsat
madagascar_1997_73,2,13.974464,15.172574,1997,landsat
madagascar_1997_76,2,12.763796,20.074179,1997,landsat
madagascar_1997_79,2,14.172289,16.543852,1997,landsat
madagascar_1997_92,2,22.111584,27.613043,1997,landsat
madagascar_1997_98,2,11.971922,15.9446535,1997,landsat
madagascar_1997_108,2,11.315405,15.932511,1997,landsat
madagascar_1997_110,2,13.500298,17.345926,1997,landsat
madagascar_1997_122,2,6.8651314,18.785154,1997,landsat
madagascar_1997_126,2,39.90061,26.529123,1997,landsat
madagascar_1997_132,2,21.862879,27.87987,1997,landsat
madagascar_1997_140,2,12.595502,17.022015,1997,landsat
madagascar_1997_141,2,12.313473,9.255886,1997,landsat
madagascar_1997_145,2,13.22845,20.72208,1997,landsat
madagascar_1997_151,2,13.101459,15.422589,1997,landsat
madagascar_1997_154,2,13.7217,18.42829,1997,landsat
madagascar_1997_157,2,11.654692,15.454297,1997,landsat
madagascar_1997_159,2,11.981951,16.251038,1997,landsat
madagascar_1997_162,2,22.905775,36.653793,1997,landsat
madagascar_1997_171,2,14.152584,16.594625,1997,landsat
madagascar_1997_173,2,14.343954,26.94922,1997,landsat
madagascar_1997_176,2,9.677987,15.969016,1997,landsat
madagascar_1997_179,2,8.929949,17.774035,1997,landsat
madagascar_1997_182,2,12.119199,18.815046,1997,landsat
madagascar_1997_185,2,10.595323,22.304762,1997,landsat
madagascar_1997_187,2,11.183414,19.352663,1997,landsat
madagascar_1997_195,2,11.358194,22.928514,1997,landsat
madagascar_1997_203,2,10.122511,15.0542,1997,landsat
madagascar_1997_210,2,9.512254,16.138975,1997,landsat
madagascar_1997_211,2,11.749483,13.209619,1997,landsat
madagascar_1997_212,2,10.333608,18.597342,1997,landsat
madagascar_1997_213,2,22.222364,17.756714,1997,landsat
madagascar_1997_216,2,10.126915,18.60566,1997,landsat
madagascar_1997_221,2,8.943496,18.563251,1997,landsat
madagascar_1997_225,2,10.630665,15.815385,1997,landsat
