sample_id,fold,target,prediction,survey_year,sensor
madagascar_1997_144,1,9.6917305,15.66382,1997,landsat
madagascar_1997_155,1,11.082258,16.21181,1997,landsat
madagascar_1997_156,1,10.194975,21.618433,1997,landsat
madagascar_1997_160,1,37.12065,13.936978,1997,landsat
madagascar_1997_167,1,17.184927,17.503025,1997,landsat
madagascar_1997_180,1,11.093933,18.799894,1997,landsat
madagascar_1997_191,1,10.685466,24.787378,1997,landsat
madagascar_1997_194,1,10.838844,16.444044,1997,landsat
madagascar_1997_197,1,29.144558,28.814878,1997,landsat
madagascar_1997_201,1,9.358067,15.931682,1997,landsat
madagascar_1997_202,1,27.021807,35.929283,1997,landsat
madagascar_1997_208,1,10.905631,22.002222,1997,landsat
madagascar_1997_209,1,9.619255,16.45439,1997,landsat
madagascar_1997_217,1,14.980773,18.869028,1997,landsat
madagascar_1997_218,1,11.250106,17.269789,1997,landsat
madagascar_1997_222,1,14.058184,16.729069,1997,landsat
madagascar_1997_229,1,10.736464,16.388647,1997,landsat
madagascar_1997_231,1,9.465595,25.57295,1997,landsat
madagascar_1997_232,1,8.973202,48.667984,1997,landsat
madagascar_1997_233,1,8.69015,20.165691,1997,landsat
madagascar_1997_235,1,30.817533,45.44401,1997,landsat
madagascar_1997_236,1,30.318666,35.097298,1997,landsat
madagascar_1997_240,1,28.317793,9.546205,1997,landsat
madagascar_1997_249,1,12.936699,15.364562,1997,landsat
madagascar_1997_259,1,10.300649,18.490221,1997,landsat
madagascar_1997_261,1,11.782573,35.730476,1997,landsat
madagascar_1997_264,1,12.38861,11.35378,1997,landsat
madagascar_1997_267,1,16.810627,19.226665,1997,landsat
madagascar_2008_7,1,39.29035,52.046543,2008,landsat
madagascar_2008_9,1,74.11128,56.27356,2008,landsat
madagascar_2008_10,1,69.028145,53.679237,2008,landsat
madagascar_2008_12,1,58.4626,52.315624,2008,landsat
madagascar_2008_15,1,47.748905,51.801373,2008,landsat
madagascar_2008_16,1,40.425938,51.148254,2008,landsat
madagascar_2008_28,1,34.27834,51.497314,2008,landsat
madagascar_2008_35,1,41.546246,51.817078,2008,landsat
madagascar_2008_42,1,48.487843,54.057518,2008,landsat
madagascar_2008_49,1,49.753643,51.004646,2008,landsat
madagascar_2008_63,1,15.825557,13.270331,2008,landsat
madagascar_2008_64,1,15.297292,15.214559,2008,landsat
madagascar_2009_69,1,21.498034,24.464857,2009,landsat
madagascar_2008_72,1,37.73522,44.748188,2008,landsat
madagascar_2009_76,1,26.70871,30.406233,2009,landsat
madagascar_2009_78,1,53.14486,24.092525,2009,landsat
madagascar_2009_85,1,14.268592,15.647937,2009,landsat
madagascar_2009_88,1,12.348923,25.35338,2009,landsat
madagascar_2009_94,1,11.015336,19.511913,2009,landsat
madagascar_2009_95,1,12.50093,29.10145,2009,landsat
madagascar_2009_98,1,19.973457,36.69548,2009,landsat
madagascar_2009_100,1,30.111887,16.412292,2009,landsat
madagascar_2008_102,1,24.25532,20.185053,2008,landsat
madagascar_2008_104,1,20.315178,29.945513,2008,landsat
madagascar_2008_105,1,14.8181095,19.08666,2008,landsat
madagascar_2008_109,1,15.269073,16.341446,2008,landsat
madagascar_2008_133,1,12.112241,23.858625,2008,landsat
madagascar_2008_157,1,46.533287,22.740831,2008,landsat
madagascar_2009_179,1,3.4682825,19.72562,2009,landsat
madagascar_2009_185,1,13.60444,24.550695,2009,landsat
madagascar_2009_193,1,17.125942,18.66319,2009,landsat
madagascar_2009_205,1,14.115751,20.524004,2009,landsat
madagascar_2009_211,1,15.282515,18.886168,2009,landsat
madagascar_2009_212,1,15.569781,16.592436,2009,landsat
madagascar_2009_214,1,42.643623,26.562,2009,landsat
madagascar_2008_222,1,10.511523,24.607008,2008,landsat
madagascar_2009_225,1,16.128538,27.415148,2009,landsat
madagascar_2009_234,1,19.226727,18.35705,2009,landsat
madagascar_2009_237,1,22.173178,15.670814,2009,landsat
madagascar_2009_239,1,19.892317,20.362473,2009,landsat
madagascar_2009_247,1,17.939785,13.197358,2009,landsat
madagascar_2009_252,1,21.897997,22.761415,2009,landsat
madagascar_2009_257,1,19.691708,17.797527,2009,landsat
madagascar_2009_259,1,20.416302,21.0566,2009,landsat
madagascar_2009_261,1,23.82896,17.327469,2009,landsat
madagascar_2009_274,1,18.204332,25.713232,2009,landsat
madagascar_2009_277,1,53.92482,42.40844,2009,landsat
madagascar_2009_279,1,38.990025,38.065006,2009,landsat
madagascar_2009_284,1,14.231597,36.884735,2009,landsat
madagascar_2009_286,1,16.056456,16.886883,2009,landsat
madagascar_2009_288,1,15.789873,18.046831,2009,landsat
madagascar_2009_293,1,16.195063,17.876886,2009,landsat
madagascar_2009_300,1,13.239382,17.724627,2009,landsat
madagascar_2009_317,1,14.392113,19.266977,2009,landsat
madagascar_2009_318,1,16.380953,20.589437,2009,landsat
madagascar_2009_326,1,20.984331,17.212416,2009,landsat
madagascar_2009_350,1,17.67774,15.646346,2009,landsat
madagascar_2008_359,1,13.419286,18.109146,2008,landsat
madagascar_2009_383,1,18.976469,16.080286,2009,landsat
madagascar_2009_385,1,20.641394,29.132145,2009,landsat
madagascar_2009_391,1,22.605415,22.289125,2009,landsat
madagascar_2009_393,1,43.668137,18.52819,2009,landsat
madagascar_2009_394,1,18.70553,18.656677,2009,landsat
madagascar_2008_396,1,19.085896,17.478277,2008,landsat
madagascar_2009_428,1,17.694988,17.806753,2009,landsat
madagascar_2009_430,1,14.231312,18.936342,2009,landsat
madagascar_2009_436,1,6.637139,19.4087,2009,landsat
madagascar_2009_439,1,9.713402,20.699911,2009,landsat
madagascar_2009_440,1,40.84858,15.938987,2009,landsat
madagascar_2009_446,1,16.947403,16.826412,2009,landsat
madagascar_2008_459,1,17.552608,17.665768,2008,landsat
madagascar_2009_461,1,18.972546,18.279303,2009,landsat
madagascar_2009_463,1,18.302614,20.662134,2009,landsat
madagascar_2009_464,1,18.416876,20.472857,2009,landsat
madagascar_2009_467,1,14.756235,18.991434,2009,landsat
madagascar_2009_472,1,17.248835,27.990324,2009,landsat
madagascar_2009_475,1,15.434073,25.23662,2009,landsat
madagascar_2009_477,1,14.320721,14.093963,2009,landsat
madagascar_2009_488,1,20.47821,15.347997,2009,landsat
madagascar_2009_496,1,16.671627,17.022865,2009,landsat
madagascar_2009_499,1,16.37479,18.799109,2009,landsat
madagascar_2009_510,1,17.130175,17.358568,2009,landsat
madagascar_2009_529,1,51.491943,37.976044,2009,landsat
madagascar_2009_542,1,27.222694,18.339436,2009,landsat
madagascar_2009_544,1,14.085706,15.243869,2009,landsat
madagascar_2009_547,1,23.551083,17.07744,2009,landsat
madagascar_2009_548,1,17.432137,22.684668,2009,landsat
madagascar_2009_557,1,20.870695,41.782867,2009,landsat
madagascar_2009_558,1,42.550392,47.469482,2009,landsat
madagascar_2009_562,1,14.516119,16.46661,2009,landsat
madagascar_2009_566,1,15.494014,18.65875,2009,landsat
madagascar_2009_569,1,23.242907,23.767757,2009,landsat
madagascar_2009_570,1,36.485485,18.600677,2009,landsat
madagascar_2009_574,1,15.865362,17.015562,2009,landsat
madagascar_2009_577,1,28.624062,33.078667,2009,landsat
madagascar_2008_592,1,22.650501,19.589018,2008,landsat
madagascar_2008_594,1,19.038263,18.289093,2008,landsat
madagascar_2009_596,1,12.951939,17.24122,2009,landsat
madagascar_2009_598,1,10.589585,27.170887,2009,landsat
madagascar_2011_3,1,59.72494,35.903557,2011,landsat
madagascar_2011_6,1,50.84073,39.571487,2011,landsat
madagascar_2011_9,1,34.632908,33.284992,2011,landsat
madagascar_2011_11,1,17.884802,18.576385,2011,landsat
madagascar_2011_14,1,20.558275,31.809887,2011,landsat
madagascar_2011_17,1,30.810316,25.322306,2011,landsat
madagascar_2011_28,1,22.813377,16.936224,2011,landsat
madagascar_2011_32,1,47.201176,21.999575,2011,landsat
madagascar_2011_43,1,36.877857,16.164831,2011,landsat
madagascar_2011_52,1,13.64126,16.028936,2011,landsat
madagascar_2011_54,1,38.59567,20.769875,2011,landsat
madagascar_2011_58,1,17.250664,28.373049,2011,landsat
madagascar_2011_66,1,18.028122,18.665058,2011,landsat
madagascar_2011_71,1,22.951317,24.008493,2011,landsat
madagascar_2011_74,1,12.186563,16.180931,2011,landsat
madagascar_2011_91,1,8.666354,24.244074,2011,landsat
madagascar_2011_97,1,62.70062,62.04605,2011,landsat
madagascar_2011_100,1,69.93314,54.20407,2011,landsat
madagascar_2011_104,1,15.440801,17.2875,2011,landsat
madagascar_2011_110,1,25.693115,30.739576,2011,landsat
madagascar_2011_112,1,34.579292,35.260654,2011,landsat
madagascar_2011_119,1,22.912325,29.580683,2011,landsat
madagascar_2011_125,1,27.644352,16.582918,2011,landsat
madagascar_2011_130,1,79.789986,54.26243,2011,landsat
madagascar_2011_134,1,32.48013,50.758278,2011,landsat
madagascar_2011_137,1,18.143791,16.69589,2011,landsat
madagascar_2011_140,1,14.316186,14.805289,2011,landsat
madagascar_2011_143,1,56.17504,17.687368,2011,landsat
madagascar_2011_151,1,14.31011,24.843794,2011,landsat
madagascar_2011_163,1,11.442224,18.985136,2011,landsat
madagascar_2011_166,1,8.747266,19.721138,2011,landsat
madagascar_2011_167,1,7.15844,16.457216,2011,landsat
madagascar_2011_183,1,13.237922,18.851797,2011,landsat
madagascar_2011_185,1,11.102487,25.738138,2011,landsat
madagascar_2011_190,1,18.968782,18.920275,2011,landsat
madagascar_2011_195,1,11.164444,15.585948,2011,landsat
madagascar_2011_202,1,10.858054,21.828835,2011,landsat
madagascar_2011_204,1,38.695473,14.471459,2011,landsat
madagascar_2011_207,1,15.692385,13.592513,2011,landsat
madagascar_2011_209,1,9.289411,13.987332,2011,landsat
madagascar_2011_212,1,13.0386915,22.88767,2011,landsat
madagascar_2011_219,1,14.727904,18.451788,2011,landsat
madagascar_2011_225,1,11.396851,35.69774,2011,landsat
madagascar_2011_231,1,16.568352,24.635904,2011,landsat
madagascar_2011_236,1,11.336978,14.647454,2011,landsat
madagascar_2011_243,1,49.275196,48.821983,2011,landsat
madagascar_2011_249,1,62.055984,40.6566,2011,landsat
madagascar_2011_252,1,47.528652,29.53865,2011,landsat
madagascar_2011_257,1,40.931454,13.988292,2011,landsat
madagascar_2011_262,1,38.70666,31.12478,2011,landsat
madagascar_2011_265,1,21.243465,14.342066,2011,landsat
madagascar_2013_1,1,52.33229,41.32975,2013,landsat
madagascar_2013_6,1,44.198105,35.20484,2013,landsat
madagascar_2013_7,1,53.09215,32.992504,2013,landsat
madagascar_2013_13,1,27.633635,20.672705,2013,landsat
madagascar_2013_19,1,23.766567,11.758306,2013,landsat
madagascar_2013_22,1,32.361633,37.21384,2013,landsat
madagascar_2013_25,1,28.073717,27.082827,2013,landsat
madagascar_2013_32,1,20.368301,23.411192,2013,landsat
madagascar_2013_35,1,38.80164,25.377205,2013,landsat
madagascar_2013_44,1,24.015173,22.647505,2013,landsat
madagascar_2013_50,1,39.012726,20.400496,2013,landsat
madagascar_2013_54,1,52.0743,30.224373,2013,landsat
madagascar_2013_55,1,18.899164,17.63418,2013,landsat
madagascar_2013_60,1,20.538717,10.105586,2013,landsat
madagascar_2013_61,1,14.41776,20.777073,2013,landsat
madagascar_2013_68,1,53.127632,30.06311,2013,landsat
madagascar_2013_75,1,20.223106,23.739092,2013,landsat
madagascar_2013_80,1,11.113808,18.016396,2013,landsat
madagascar_2013_83,1,18.53147,18.786085,2013,landsat
madagascar_2013_95,1,13.910253,15.288993,2013,landsat
madagascar_2013_100,1,16.498335,14.403895,2013,landsat
madagascar_2013_106,1,54.239105,41.157974,2013,landsat
madagascar_2013_109,1,69.69404,52.587097,2013,landsat
madagascar_2013_111,1,13.699299,15.5653715,2013,landsat
madagascar_2013_115,1,16.853983,36.23915,2013,landsat
madagascar_2013_118,1,38.567608,23.913115,2013,landsat
madagascar_2013_123,1,19.198875,21.310266,2013,landsat
madagascar_2013_127,1,27.694168,19.942385,2013,landsat
madagascar_2013_132,1,17.79068,43.452793,2013,landsat
madagascar_2013_133,1,12.536433,20.41064,2013,landsat
madagascar_2013_134,1,47.927628,15.356656,2013,landsat
madagascar_2013_135,1,27.530493,15.161387,2013,landsat
madagascar_2013_138,1,30.240986,21.059984,2013,landsat
madagascar_2013_144,1,54.256874,38.894737,2013,landsat
madagascar_2013_147,1,15.8328,20.583769,2013,landsat
madagascar_2013_156,1,11.510259,20.273691,2013,landsat
madagascar_2013_159,1,14.42783,24.270203,2013,landsat
madagascar_2013_167,1,15.407222,18.070944,2013,landsat
madagascar_2013_187,1,8.542847,28.473494,2013,landsat
madagascar_2013_190,1,16.64935,18.594141,2013,landsat
madagascar_2013_193,1,13.162583,17.201715,2013,landsat
madagascar_2013_196,1,6.5804014,16.071882,2013,landsat
madagascar_2013_203,1,11.742688,18.224249,2013,landsat
madagascar_2013_208,1,6.3118687,16.264389,2013,landsat
madagascar_2013_215,1,10.510787,19.672585,2013,landsat
madagascar_2013_217,1,24.412668,15.736314,2013,landsat
madagascar_2013_219,1,12.805228,16.953726,2013,landsat
madagascar_2013_227,1,12.582451,22.450356,2013,landsat
madagascar_2013_228,1,11.565536,20.02128,2013,landsat
madagascar_2013_234,1,11.064339,19.931658,2013,landsat
madagascar_2013_256,1,48.821102,31.000248,2013,landsat
madagascar_2013_260,1,17.78215,19.989614,2013,landsat
madagascar_2013_262,1,16.263403,41.71163,2013,landsat
madagascar_2013_265,1,36.059155,46.08945,2013,landsat
madagascar_2013_273,1,34.033234,22.32178,2013,landsat
madagascar_2013_275,1,50.91917,24.224052,2013,landsat
madagascar_2013_278,1,21.140951,19.643679,2013,landsat
madagascar_2013_280,1,20.296707,11.661091,2013,landsat
madagascar_2016_3,1,26.629763,23.54096,2016,landsat
madagascar_2016_4,1,38.559116,35.005783,2016,landsat
madagascar_2016_6,1,24.138348,21.839228,2016,landsat
madagascar_2016_12,1,56.34552,34.216194,2016,landsat
madagascar_2016_13,1,50.601295,29.621925,2016,landsat
madagascar_2016_21,1,11.655533,18.527102,2016,landsat
madagascar_2016_41,1,11.36739,18.850489,2016,landsat
madagascar_2016_47,1,15.590602,17.90822,2016,landsat
madagascar_2016_49,1,47.638702,17.457918,2016,landsat
madagascar_2016_53,1,25.832119,20.931128,2016,landsat
madagascar_2016_66,1,9.777501,20.764875,2016,landsat
madagascar_2016_80,1,28.981997,21.78331,2016,landsat
madagascar_2016_85,1,25.804087,27.399971,2016,landsat
madagascar_2016_93,1,21.262842,22.233315,2016,landsat
madagascar_2016_96,1,18.223349,25.464502,2016,landsat
madagascar_2016_101,1,12.156619,18.430086,2016,landsat
madagascar_2016_114,1,13.508641,21.9689,2016,landsat
madagascar_2016_122,1,28.631758,18.88059,2016,landsat
madagascar_2016_136,1,10.058758,18.198835,2016,landsat
madagascar_2016_154,1,16.475534,15.679588,2016,landsat
madagascar_2016_160,1,24.411524,16.63442,2016,landsat
madagascar_2016_182,1,15.9032,18.50694,2016,landsat
madagascar_2016_188,1,15.121799,22.210295,2016,landsat
madagascar_2016_193,1,47.69101,17.603989,2016,landsat
madagascar_2016_196,1,21.511143,45.261765,2016,landsat
madagascar_2016_200,1,22.981186,20.54152,2016,landsat
madagascar_2016_205,1,14.32601,19.484234,2016,landsat
madagascar_2016_208,1,10.346833,15.506301,2016,landsat
madagascar_2016_218,1,11.15947,19.483015,2016,landsat
madagascar_2016_227,1,48.192783,21.174204,2016,landsat
madagascar_2016_253,1,29.40143,17.437456,2016,landsat
madagascar_2016_267,1,10.993979,18.815828,2016,landsat
madagascar_2016_280,1,6.1281233,16.27519,2016,landsat
madagascar_2016_285,1,8.849128,24.519442,2016,landsat
madagascar_2016_289,1,17.914555,40.986053,2016,landsat
madagascar_2016_290,1,9.340713,20.808084,2016,landsat
madagascar_2016_294,1,11.92302,27.310408,2016,landsat
madagascar_2016_299,1,13.963344,13.35904,2016,landsat
madagascar_2016_300,1,16.284803,12.381652,2016,landsat
madagascar_2016_303,1,12.735933,14.564779,2016,landsat
madagascar_2016_304,1,10.310664,14.962386,2016,landsat
madagascar_2016_318,1,31.351212,16.689058,2016,landsat
madagascar_2016_327,1,15.067912,15.029603,2016,landsat
madagascar_2016_328,1,40.27664,17.24191,2016,landsat
madagascar_2016_329,1,14.886586,18.326061,2016,landsat
madagascar_2016_338,1,26.721834,24.034464,2016,landsat
madagascar_2016_339,1,15.431985,16.796736,2016,landsat
madagascar_2016_343,1,8.694087,18.574945,2016,landsat
madagascar_2016_352,1,16.045483,18.179062,2016,landsat
madagascar_2016_358,1,17.061056,18.22447,2016,landsat
madagascar_2016_360,1,21.387163,23.461779,2016,landsat
madagascar_2016_364,1,36.976593,27.878334,2016,landsat
madagascar_2016_367,1,24.111109,19.241068,2016,landsat
madagascar_2016_370,1,30.007982,24.110487,2016,landsat
madagascar_2016_371,1,26.392212,17.164854,2016,landsat
madagascar_2016_372,1,14.376191,18.702534,2016,landsat
madagascar_2021_9,1,48.926304,46.54747,2021,landsat
madagascar_2021_20,1,69.85837,51.35173,2021,landsat
madagascar_2021_28,1,52.222507,50.053276,2021,landsat
madagascar_2021_31,1,43.945747,48.351776,2021,landsat
madagascar_2021_34,1,61.65641,53.088764,2021,landsat
madagascar_2021_37,1,53.08388,51.898926,2021,landsat
madagascar_2021_40,1,54.970047,52.82927,2021,landsat
madagascar_2021_41,1,51.547398,47.234077,2021,landsat
madagascar_2021_45,1,50.28547,48.17655,2021,landsat
madagascar_2021_48,1,27.318413,27.830633,2021,landsat
madagascar_2021_49,1,29.527473,28.7299,2021,landsat
madagascar_2021_50,1,30.233597,23.283548,2021,landsat
madagascar_2021_52,1,22.158741,31.921125,2021,landsat
madagascar_2021_55,1,30.547174,15.477102,2021,landsat
madagascar_2021_59,1,24.787762,28.454477,2021,landsat
madagascar_2021_68,1,47.522743,47.699387,2021,landsat
madagascar_2021_72,1,32.166313,17.37166,2021,landsat
madagascar_2021_74,1,51.59729,28.681479,2021,landsat
madagascar_2021_77,1,63.807827,45.396408,2021,landsat
madagascar_2021_82,1,34.218052,49.34028,2021,landsat
madagascar_2021_85,1,22.89448,16.914331,2021,landsat
madagascar_2021_87,1,21.15415,27.850752,2021,landsat
madagascar_2021_90,1,30.622755,40.89127,2021,landsat
madagascar_2021_95,1,19.215668,19.0781,2021,landsat
madagascar_2021_96,1,15.130164,19.13845,2021,landsat
madagascar_2021_101,1,25.508142,31.427938,2021,landsat
madagascar_2021_102,1,17.89285,17.65591,2021,landsat
madagascar_2021_104,1,19.184113,19.892752,2021,landsat
madagascar_2021_110,1,29.825665,34.180542,2021,landsat
madagascar_2021_113,1,22.066324,20.366701,2021,landsat
madagascar_2021_114,1,46.644512,19.661837,2021,landsat
madagascar_2021_119,1,43.42148,28.134638,2021,landsat
madagascar_2021_122,1,21.652653,23.280766,2021,landsat
madagascar_2021_125,1,48.97607,22.505886,2021,landsat
madagascar_2021_126,1,25.26411,25.183317,2021,landsat
madagascar_2021_130,1,21.857033,34.591644,2021,landsat
madagascar_2021_131,1,15.892617,17.684711,2021,landsat
madagascar_2021_132,1,25.062922,28.720263,2021,landsat
madagascar_2021_144,1,20.342733,24.284876,2021,landsat
madagascar_2021_149,1,20.428656,21.527067,2021,landsat
madagascar_2021_155,1,23.41724,34.98622,2021,landsat
madagascar_2021_163,1,42.971363,33.177414,2021,landsat
madagascar_2021_167,1,19.000713,18.76546,2021,landsat
madagascar_2021_175,1,24.419561,36.870132,2021,landsat
madagascar_2021_180,1,26.792452,34.29556,2021,landsat
madagascar_2021_184,1,18.515858,23.223248,2021,landsat
madagascar_2021_197,1,12.416947,27.435957,2021,landsat
madagascar_2021_204,1,45.424446,28.315123,2021,landsat
madagascar_2021_215,1,25.956654,15.470571,2021,landsat
madagascar_2021_222,1,17.963417,18.855131,2021,landsat
madagascar_2021_235,1,13.954658,19.001749,2021,landsat
madagascar_2021_237,1,34.64385,14.854535,2021,landsat
madagascar_2021_241,1,19.278996,19.822443,2021,landsat
madagascar_2021_249,1,15.068873,17.759127,2021,landsat
madagascar_2021_250,1,15.288073,17.497458,2021,landsat
madagascar_2021_257,1,19.744335,19.406324,2021,landsat
madagascar_2021_267,1,29.050934,22.10931,2021,landsat
madagascar_2021_272,1,12.552155,14.485415,2021,landsat
madagascar_2021_274,1,15.662701,15.366021,2021,landsat
madagascar_2021_275,1,17.024595,16.865347,2021,landsat
madagascar_2021_281,1,12.990355,13.731267,2021,landsat
madagascar_2021_283,1,14.03344,17.163355,2021,landsat
madagascar_2021_290,1,11.578503,13.04475,2021,landsat
madagascar_2021_298,1,46.827534,53.86626,2021,landsat
madagascar_2021_310,1,15.858147,17.913286,2021,landsat
madagascar_2021_312,1,18.601622,15.609117,2021,landsat
madagascar_2021_318,1,17.884274,22.904982,2021,landsat
madagascar_2021_322,1,32.249493,38.530586,2021,landsat
madagascar_2021_331,1,26.411982,29.48017,2021,landsat
madagascar_2021_336,1,23.391388,25.347105,2021,landsat
madagascar_2021_337,1,43.291836,25.25009,2021,landsat
madagascar_2021_348,1,64.79759,17.14783,2021,landsat
madagascar_2021_349,1,29.727425,28.209152,2021,landsat
madagascar_2021_353,1,11.068855,49.057556,2021,landsat
madagascar_2021_358,1,44.66378,18.11838,2021,landsat
madagascar_2021_360,1,31.727701,17.551752,2021,landsat
madagascar_2021_364,1,35.304073,19.58669,2021,landsat
madagascar_2021_365,1,22.842749,26.463694,2021,landsat
madagascar_2021_368,1,29.093287,19.673498,2021,landsat
madagascar_2021_369,1,41.859882,44.62835,2021,landsat
madagascar_2021_370,1,41.346806,17.630436,2021,landsat
madagascar_2021_372,1,12.465895,16.445127,2021,landsat
madagascar_2021_375,1,58.261883,46.382774,2021,landsat
madagascar_2021_376,1,54.238953,52.021103,2021,landsat
madagascar_2021_388,1,39.582447,24.576311,2021,landsat
madagascar_2021_390,1,18.085228,21.863056,2021,landsat
madagascar_2021_396,1,33.206497,17.748259,2021,landsat
madagascar_2021_403,1,12.19602,15.018862,2021,landsat
madagascar_2021_404,1,15.682943,18.43949,2021,landsat
madagascar_2021_407,1,18.900593,17.854567,2021,landsat
madagascar_2021_410,1,27.110138,17.813547,2021,landsat
madagascar_2021_423,1,32.46226,14.807647,2021,landsat
madagascar_2021_429,1,27.019697,17.903112,2021,landsat
madagascar_2021_430,1,54.330513,18.08708,2021,landsat
madagascar_2021_434,1,18.545837,19.035875,2021,landsat
madagascar_2021_440,1,13.975021,19.586634,2021,landsat
madagascar_2021_450,1,21.644798,32.507965,2021,landsat
madagascar_2021_462,1,14.55585,17.755793,2021,landsat
madagascar_2021_467,1,17.137165,20.76792,2021,landsat
madagascar_2021_472,1,17.658562,28.80601,2021,landsat
madagascar_2021_481,1,10.692258,20.489971,2021,landsat
madagascar_2021_489,1,20.804602,27.845228,2021,landsat
madagascar_2021_491,1,25.638737,15.825819,2021,landsat
madagascar_2021_496,1,19.93196,16.606739,2021,landsat
madagascar_2021_498,1,20.02043,38.772926,2021,landsat
madagascar_2021_510,1,34.868248,18.355236,2021,landsat
madagascar_2021_511,1,16.443342,17.664299,2021,landsat
madagascar_2021_515,1,13.371707,16.148952,2021,landsat
madagascar_2021_517,1,10.407816,20.6952,2021,landsat
madagascar_2021_521,1,10.840218,16.309134,2021,landsat
madagascar_2021_522,1,14.660092,25.951574,2021,landsat
madagascar_2021_530,1,13.723109,20.755957,2021,landsat
madagascar_2021_535,1,13.657806,17.079554,2021,landsat
madagascar_2021_542,1,51.43271,34.279022,2021,landsat
madagascar_2021_547,1,15.524625,19.548952,2021,landsat
madagascar_2021_554,1,16.603006,16.864805,2021,landsat
madagascar_2021_557,1,20.025244,17.120615,2021,landsat
madagascar_2021_560,1,11.703371,22.754488,2021,landsat
madagascar_2021_563,1,21.341003,16.027506,2021,landsat
madagascar_2021_568,1,47.269768,39.88086,2021,landsat
madagascar_2021_581,1,21.347336,19.338175,2021,landsat
madagascar_2021_583,1,25.587048,24.305292,2021,landsat
madagascar_2021_586,1,18.400116,16.853054,2021,landsat
madagascar_2021_590,1,16.30791,18.161304,2021,landsat
madagascar_2021_595,1,55.28539,47.602882,2021,landsat
madagascar_2021_596,1,45.819668,44.895897,2021,landsat
madagascar_2021_602,1,28.423986,18.125656,2021,landsat
madagascar_2021_608,1,36.5459,18.130999,2021,landsat
madagascar_2021_617,1,46.67422,41.660873,2021,landsat
madagascar_2021_621,1,25.153517,16.823206,2021,landsat
madagascar_2021_623,1,23.858173,19.198172,2021,landsat
madagascar_2021_625,1,22.921875,17.880589,2021,landsat
madagascar_2021_633,1,40.322758,20.046585,2021,landsat
madagascar_2021_636,1,18.617064,17.495312,2021,landsat
madagascar_2021_638,1,19.842882,27.957973,2021,landsat
madagascar_2021_639,1,16.423841,22.53259,2021,landsat
madagascar_2021_643,1,29.838213,18.336851,2021,landsat
madagascar_2021_650,1,20.04946,20.413004,2021,landsat
madagascar_2021_655,1,31.452488,22.50062,2021,landsat
madagascar_2021_657,1,19.75329,13.900552,2021,landsat
madagascar_1997_2,2,25.333185,37.588257,1997,landsat
madagascar_1997_4,2,36.482098,37.13675,1997,landsat
madagascar_1997_9,2,25.04087,39.32269,1997,landsat
madagascar_1997_16,2,28.525866,37.36074,1997,landsat
madagascar_1997_19,2,30.632593,37.099796,1997,landsat
madagascar_1997_23,2,40.291985,15.157505,1997,landsat
madagascar_1997_36,2,43.951,32.913113,1997,landsat
madagascar_1997_38,2,37.286,42.665264,1997,landsat
madagascar_1997_39,2,26.15196,38.36348,1997,landsat
madagascar_1997_42,2,61.00697,41.572327,1997,landsat
madagascar_1997_46,2,49.121727,44.28033,1997,landsat
madagascar_1997_54,2,21.64883,20.803139,1997,landsat
madagascar_1997_62,2,12.277397,22.390001,1997,landsat
madagascar_1997_65,2,16.825748,23.0044,1997,landsat
madagascar_1997_66,2,9.26924,16.777292,1997,landsat
madagascar_1997_73,2,13.974464,18.574228,1997,landsat
madagascar_1997_76,2,12.763796,23.17065,1997,landsat
madagascar_1997_79,2,14.172289,13.436779,1997,landsat
madagascar_1997_92,2,22.111584,27.917137,1997,landsat
madagascar_1997_98,2,11.971922,15.31439,1997,landsat
madagascar_1997_108,2,11.315405,16.197407,1997,landsat
madagascar_1997_110,2,13.500298,15.153917,1997,landsat
madagascar_1997_122,2,6.8651314,19.214811,1997,landsat
madagascar_1997_126,2,39.90061,22.29165,1997,landsat
madagascar_1997_132,2,21.862879,21.171877,1997,landsat
madagascar_1997_140,2,12.595502,14.0534935,1997,landsat
madagascar_1997_141,2,12.313473,14.662912,1997,landsat
madagascar_1997_145,2,13.22845,21.310503,1997,landsat
madagascar_1997_151,2,13.101459,16.87178,1997,landsat
madagascar_1997_154,2,13.7217,26.250956,1997,landsat
madagascar_1997_157,2,11.654692,15.298452,1997,landsat
madagascar_1997_159,2,11.981951,14.39934,1997,landsat
madagascar_1997_162,2,22.905775,39.23611,1997,landsat
madagascar_1997_171,2,14.152584,19.354483,1997,landsat
madagascar_1997_173,2,14.343954,19.99944,1997,landsat
madagascar_1997_176,2,9.677987,19.76913,1997,landsat
madagascar_1997_179,2,8.929949,20.33399,1997,landsat
madagascar_1997_182,2,12.119199,22.961958,1997,landsat
madagascar_1997_185,2,10.595323,19.57181,1997,landsat
madagascar_1997_187,2,11.183414,20.241325,1997,landsat
madagascar_1997_195,2,11.358194,19.738438,1997,landsat
madagascar_1997_203,2,10.122511,15.045713,1997,landsat
madagascar_1997_210,2,9.512254,19.608541,1997,landsat
madagascar_1997_211,2,11.749483,17.183693,1997,landsat
madagascar_1997_212,2,10.333608,18.776133,1997,landsat
madagascar_1997_213,2,22.222364,19.592714,1997,landsat
madagascar_1997_216,2,10.126915,16.359484,1997,landsat
madagascar_1997_221,2,8.943496,15.842936,1997,landsat
madagascar_1997_225,2,10.630665,15.830145,1997,landsat
